Time,Quadrant Number,Ball Colour,Type
82.5472246308514,"(1799, 4, 2)",White,Exit
82.5472246308514,2,White,Entry
82.5472246308514,"(1472, 282, 2)",Peach,Exit
82.5472246308514,2,Peach,Entry
82.58050980207352,"(1320, 3, 2)",Red,Exit
82.58050980207352,2,Red,Entry
82.58050980207352,"(928, 899, 3)",Green,Exit
82.58050980207352,3,Green,Entry
82.58050980207352,"(1022, 272, 2)",Blue,Exit
82.58050980207352,2,Blue,Entry
82.58050980207352,"(1521, 790, 4)",Yellow,Exit
82.58050980207352,4,Yellow,Entry
82.58050980207352,"(929, 897, 3)",Cyan,Exit
82.58050980207352,3,Cyan,Entry
82.58050980207352,"(1799, 4, 2)",White,Exit
82.58050980207352,2,White,Entry
82.58050980207352,"(1472, 282, 2)",Peach,Exit
82.58050980207352,2,Peach,Entry
82.61379497329564,"(1320, 3, 2)",Red,Exit
82.61379497329564,2,Red,Entry
82.61379497329564,"(925, 916, 3)",Green,Exit
82.61379497329564,3,Green,Entry
82.61379497329564,"(1022, 272, 2)",Blue,Exit
82.61379497329564,2,Blue,Entry
82.61379497329564,"(1521, 790, 4)",Yellow,Exit
82.61379497329564,4,Yellow,Entry
82.61379497329564,"(927, 897, 3)",Cyan,Exit
82.61379497329564,3,Cyan,Entry
82.61379497329564,"(1799, 4, 2)",White,Exit
82.61379497329564,2,White,Entry
82.61379497329564,"(1472, 282, 2)",Peach,Exit
82.61379497329564,2,Peach,Entry
82.64708014451776,"(1325, 3, 2)",Red,Exit
82.64708014451776,2,Red,Entry
82.64708014451776,"(925, 915, 3)",Green,Exit
82.64708014451776,3,Green,Entry
82.64708014451776,"(1022, 272, 2)",Blue,Exit
82.64708014451776,2,Blue,Entry
82.64708014451776,"(1521, 790, 4)",Yellow,Exit
82.64708014451776,4,Yellow,Entry
82.64708014451776,"(927, 896, 3)",Cyan,Exit
82.64708014451776,3,Cyan,Entry
82.64708014451776,"(1799, 4, 2)",White,Exit
82.64708014451776,2,White,Entry
82.64708014451776,"(1470, 283, 2)",Peach,Exit
82.64708014451776,2,Peach,Entry
82.68036531573988,"(1324, 3, 2)",Red,Exit
82.68036531573988,2,Red,Entry
82.68036531573988,"(925, 916, 3)",Green,Exit
82.68036531573988,3,Green,Entry
82.68036531573988,"(1022, 272, 2)",Blue,Exit
82.68036531573988,2,Blue,Entry
82.68036531573988,"(1521, 790, 4)",Yellow,Exit
82.68036531573988,4,Yellow,Entry
82.68036531573988,"(927, 896, 3)",Cyan,Exit
82.68036531573988,3,Cyan,Entry
82.68036531573988,"(1799, 4, 2)",White,Exit
82.68036531573988,2,White,Entry
82.68036531573988,"(1463, 311, 2)",Peach,Exit
82.68036531573988,2,Peach,Entry
82.713650486962,"(1326, 3, 2)",Red,Exit
82.713650486962,2,Red,Entry
82.713650486962,"(924, 916, 3)",Green,Exit
82.713650486962,3,Green,Entry
82.713650486962,"(1022, 272, 2)",Blue,Exit
82.713650486962,2,Blue,Entry
82.713650486962,"(1521, 790, 4)",Yellow,Exit
82.713650486962,4,Yellow,Entry
82.713650486962,"(927, 895, 3)",Cyan,Exit
82.713650486962,3,Cyan,Entry
82.713650486962,"(1799, 3, 2)",White,Exit
82.713650486962,2,White,Entry
82.713650486962,"(1471, 282, 2)",Peach,Exit
82.713650486962,2,Peach,Entry
82.74693565818411,"(1333, 3, 2)",Red,Exit
82.74693565818411,2,Red,Entry
82.74693565818411,"(923, 916, 3)",Green,Exit
82.74693565818411,3,Green,Entry
82.74693565818411,"(1022, 272, 2)",Blue,Exit
82.74693565818411,2,Blue,Entry
82.74693565818411,"(1521, 790, 4)",Yellow,Exit
82.74693565818411,4,Yellow,Entry
82.74693565818411,"(929, 894, 3)",Cyan,Exit
82.74693565818411,3,Cyan,Entry
82.74693565818411,"(1799, 4, 2)",White,Exit
82.74693565818411,2,White,Entry
82.74693565818411,"(1471, 281, 2)",Peach,Exit
82.74693565818411,2,Peach,Entry
82.78022082940622,"(1224, 4, 2)",Red,Exit
82.78022082940622,2,Red,Entry
82.78022082940622,"(928, 899, 3)",Green,Exit
82.78022082940622,3,Green,Entry
82.78022082940622,"(1022, 272, 2)",Blue,Exit
82.78022082940622,2,Blue,Entry
82.78022082940622,"(1521, 790, 4)",Yellow,Exit
82.78022082940622,4,Yellow,Entry
82.78022082940622,"(929, 896, 3)",Cyan,Exit
82.78022082940622,3,Cyan,Entry
82.78022082940622,"(1799, 4, 2)",White,Exit
82.78022082940622,2,White,Entry
82.78022082940622,"(1464, 311, 2)",Peach,Exit
82.78022082940622,2,Peach,Entry
82.81350600062834,"(1231, 4, 2)",Red,Exit
82.81350600062834,2,Red,Entry
82.81350600062834,"(927, 897, 3)",Green,Exit
82.81350600062834,3,Green,Entry
82.81350600062834,"(1022, 271, 2)",Blue,Exit
82.81350600062834,2,Blue,Entry
82.81350600062834,"(1521, 790, 4)",Yellow,Exit
82.81350600062834,4,Yellow,Entry
82.81350600062834,"(928, 895, 3)",Cyan,Exit
82.81350600062834,3,Cyan,Entry
82.81350600062834,"(1799, 4, 2)",White,Exit
82.81350600062834,2,White,Entry
82.81350600062834,"(1464, 308, 2)",Peach,Exit
82.81350600062834,2,Peach,Entry
82.84679117185046,"(1767, 24, 2)",Red,Exit
82.84679117185046,2,Red,Entry
82.84679117185046,"(928, 896, 3)",Green,Exit
82.84679117185046,3,Green,Entry
82.84679117185046,"(1022, 271, 2)",Blue,Exit
82.84679117185046,2,Blue,Entry
82.84679117185046,"(1521, 789, 4)",Yellow,Exit
82.84679117185046,4,Yellow,Entry
82.84679117185046,"(928, 890, 3)",Cyan,Exit
82.84679117185046,3,Cyan,Entry
82.84679117185046,"(1799, 4, 2)",White,Exit
82.84679117185046,2,White,Entry
82.84679117185046,"(1465, 309, 2)",Peach,Exit
82.84679117185046,2,Peach,Entry
82.88007634307257,"(1303, 2, 2)",Red,Exit
82.88007634307257,2,Red,Entry
82.88007634307257,"(928, 896, 3)",Green,Exit
82.88007634307257,3,Green,Entry
82.88007634307257,"(1022, 271, 2)",Blue,Exit
82.88007634307257,2,Blue,Entry
82.88007634307257,"(1521, 789, 4)",Yellow,Exit
82.88007634307257,4,Yellow,Entry
82.88007634307257,"(927, 896, 3)",Cyan,Exit
82.88007634307257,3,Cyan,Entry
82.88007634307257,"(1799, 4, 2)",White,Exit
82.88007634307257,2,White,Entry
82.88007634307257,"(1473, 283, 2)",Peach,Exit
82.88007634307257,2,Peach,Entry
82.91336151429469,"(1229, 6, 2)",Red,Exit
82.91336151429469,2,Red,Entry
82.91336151429469,"(923, 916, 3)",Green,Exit
82.91336151429469,3,Green,Entry
82.91336151429469,"(1022, 271, 2)",Blue,Exit
82.91336151429469,2,Blue,Entry
82.91336151429469,"(1521, 789, 4)",Yellow,Exit
82.91336151429469,4,Yellow,Entry
82.91336151429469,"(928, 893, 3)",Cyan,Exit
82.91336151429469,3,Cyan,Entry
82.91336151429469,"(1798, 4, 2)",White,Exit
82.91336151429469,2,White,Entry
82.91336151429469,"(1464, 312, 2)",Peach,Exit
82.91336151429469,2,Peach,Entry
82.94664668551681,"(1322, 2, 2)",Red,Exit
82.94664668551681,2,Red,Entry
82.94664668551681,"(923, 916, 3)",Green,Exit
82.94664668551681,3,Green,Entry
82.94664668551681,"(1022, 271, 2)",Blue,Exit
82.94664668551681,2,Blue,Entry
82.94664668551681,"(1521, 789, 4)",Yellow,Exit
82.94664668551681,4,Yellow,Entry
82.94664668551681,"(928, 896, 3)",Cyan,Exit
82.94664668551681,3,Cyan,Entry
82.94664668551681,"(1798, 4, 2)",White,Exit
82.94664668551681,2,White,Entry
82.94664668551681,"(1473, 281, 2)",Peach,Exit
82.94664668551681,2,Peach,Entry
82.97993185673893,"(1326, 2, 2)",Red,Exit
82.97993185673893,2,Red,Entry
82.97993185673893,"(926, 897, 3)",Green,Exit
82.97993185673893,3,Green,Entry
82.97993185673893,"(1021, 271, 2)",Blue,Exit
82.97993185673893,2,Blue,Entry
82.97993185673893,"(1521, 789, 4)",Yellow,Exit
82.97993185673893,4,Yellow,Entry
82.97993185673893,"(928, 897, 3)",Cyan,Exit
82.97993185673893,3,Cyan,Entry
82.97993185673893,"(1799, 4, 2)",White,Exit
82.97993185673893,2,White,Entry
82.97993185673893,"(1473, 281, 2)",Peach,Exit
82.97993185673893,2,Peach,Entry
83.01321702796105,"(1332, 2, 2)",Red,Exit
83.01321702796105,2,Red,Entry
83.01321702796105,"(923, 914, 3)",Green,Exit
83.01321702796105,3,Green,Entry
83.01321702796105,"(1022, 271, 2)",Blue,Exit
83.01321702796105,2,Blue,Entry
83.01321702796105,"(1521, 789, 4)",Yellow,Exit
83.01321702796105,4,Yellow,Entry
83.01321702796105,"(930, 897, 3)",Cyan,Exit
83.01321702796105,3,Cyan,Entry
83.01321702796105,"(1799, 4, 2)",White,Exit
83.01321702796105,2,White,Entry
83.01321702796105,"(1472, 281, 2)",Peach,Exit
83.01321702796105,2,Peach,Entry
83.04650219918317,"(1774, 10, 2)",Red,Exit
83.04650219918317,2,Red,Entry
83.04650219918317,"(926, 900, 3)",Green,Exit
83.04650219918317,3,Green,Entry
83.04650219918317,"(1021, 271, 2)",Blue,Exit
83.04650219918317,2,Blue,Entry
83.04650219918317,"(1521, 789, 4)",Yellow,Exit
83.04650219918317,4,Yellow,Entry
83.04650219918317,"(931, 897, 3)",Cyan,Exit
83.04650219918317,3,Cyan,Entry
83.04650219918317,"(1799, 4, 2)",White,Exit
83.04650219918317,2,White,Entry
83.04650219918317,"(1472, 280, 2)",Peach,Exit
83.04650219918317,2,Peach,Entry
83.07978737040528,"(1770, 12, 2)",Red,Exit
83.07978737040528,1,Red,Entry
83.07978737040528,"(923, 917, 3)",Green,Exit
83.07978737040528,3,Green,Entry
83.07978737040528,"(1021, 271, 2)",Blue,Exit
83.07978737040528,2,Blue,Entry
83.07978737040528,"(1521, 789, 4)",Yellow,Exit
83.07978737040528,4,Yellow,Entry
83.07978737040528,"(931, 893, 3)",Cyan,Exit
83.07978737040528,3,Cyan,Entry
83.07978737040528,"(1798, 4, 2)",White,Exit
83.07978737040528,2,White,Entry
83.07978737040528,"(1473, 281, 2)",Peach,Exit
83.07978737040528,2,Peach,Entry
83.1130725416274,"(795, 57, 1)",Red,Exit
83.1130725416274,2,Red,Entry
83.1130725416274,"(926, 898, 3)",Green,Exit
83.1130725416274,3,Green,Entry
83.1130725416274,"(1021, 271, 2)",Blue,Exit
83.1130725416274,2,Blue,Entry
83.1130725416274,"(1521, 789, 4)",Yellow,Exit
83.1130725416274,4,Yellow,Entry
83.1130725416274,"(926, 897, 3)",Cyan,Exit
83.1130725416274,3,Cyan,Entry
83.1130725416274,"(1798, 4, 2)",White,Exit
83.1130725416274,2,White,Entry
83.1130725416274,"(1464, 317, 2)",Peach,Exit
83.1130725416274,2,Peach,Entry
83.14635771284952,"(1712, 7, 2)",Red,Exit
83.14635771284952,2,Red,Entry
83.14635771284952,"(927, 897, 3)",Green,Exit
83.14635771284952,3,Green,Entry
83.14635771284952,"(1021, 271, 2)",Blue,Exit
83.14635771284952,2,Blue,Entry
83.14635771284952,"(1521, 789, 4)",Yellow,Exit
83.14635771284952,4,Yellow,Entry
83.14635771284952,"(931, 893, 3)",Cyan,Exit
83.14635771284952,3,Cyan,Entry
83.14635771284952,"(1798, 4, 2)",White,Exit
83.14635771284952,2,White,Entry
83.14635771284952,"(1473, 282, 2)",Peach,Exit
83.14635771284952,2,Peach,Entry
83.17964288407164,"(1325, 3, 2)",Red,Exit
83.17964288407164,2,Red,Entry
83.17964288407164,"(924, 917, 3)",Green,Exit
83.17964288407164,3,Green,Entry
83.17964288407164,"(1021, 271, 2)",Blue,Exit
83.17964288407164,2,Blue,Entry
83.17964288407164,"(1521, 789, 4)",Yellow,Exit
83.17964288407164,4,Yellow,Entry
83.17964288407164,"(931, 891, 3)",Cyan,Exit
83.17964288407164,3,Cyan,Entry
83.17964288407164,"(1798, 4, 2)",White,Exit
83.17964288407164,2,White,Entry
83.17964288407164,"(1464, 313, 2)",Peach,Exit
83.17964288407164,2,Peach,Entry
83.21292805529376,"(1323, 2, 2)",Red,Exit
83.21292805529376,2,Red,Entry
83.21292805529376,"(925, 915, 3)",Green,Exit
83.21292805529376,3,Green,Entry
83.21292805529376,"(1022, 271, 2)",Blue,Exit
83.21292805529376,2,Blue,Entry
83.21292805529376,"(1521, 789, 4)",Yellow,Exit
83.21292805529376,4,Yellow,Entry
83.21292805529376,"(931, 893, 3)",Cyan,Exit
83.21292805529376,3,Cyan,Entry
83.21292805529376,"(1798, 4, 2)",White,Exit
83.21292805529376,2,White,Entry
83.21292805529376,"(1464, 313, 2)",Peach,Exit
83.21292805529376,2,Peach,Entry
83.24621322651588,"(1768, 21, 2)",Red,Exit
83.24621322651588,2,Red,Entry
83.24621322651588,"(925, 915, 3)",Green,Exit
83.24621322651588,3,Green,Entry
83.24621322651588,"(1022, 271, 2)",Blue,Exit
83.24621322651588,2,Blue,Entry
83.24621322651588,"(1521, 790, 4)",Yellow,Exit
83.24621322651588,4,Yellow,Entry
83.24621322651588,"(931, 900, 3)",Cyan,Exit
83.24621322651588,3,Cyan,Entry
83.24621322651588,"(1798, 4, 2)",White,Exit
83.24621322651588,2,White,Entry
83.24621322651588,"(1471, 282, 2)",Peach,Exit
83.24621322651588,2,Peach,Entry
83.27949839773798,"(1321, 2, 2)",Red,Exit
83.27949839773798,1,Red,Entry
83.27949839773798,"(925, 915, 3)",Green,Exit
83.27949839773798,3,Green,Entry
83.27949839773798,"(1022, 271, 2)",Blue,Exit
83.27949839773798,2,Blue,Entry
83.27949839773798,"(1521, 789, 4)",Yellow,Exit
83.27949839773798,4,Yellow,Entry
83.27949839773798,"(926, 898, 3)",Cyan,Exit
83.27949839773798,3,Cyan,Entry
83.27949839773798,"(1798, 3, 2)",White,Exit
83.27949839773798,2,White,Entry
83.27949839773798,"(1471, 281, 2)",Peach,Exit
83.27949839773798,2,Peach,Entry
83.3127835689601,"(917, 4, 1)",Red,Exit
83.3127835689601,1,Red,Entry
83.3127835689601,"(927, 900, 3)",Green,Exit
83.3127835689601,3,Green,Entry
83.3127835689601,"(1022, 271, 2)",Blue,Exit
83.3127835689601,2,Blue,Entry
83.3127835689601,"(1521, 789, 4)",Yellow,Exit
83.3127835689601,4,Yellow,Entry
83.3127835689601,"(931, 896, 3)",Cyan,Exit
83.3127835689601,3,Cyan,Entry
83.3127835689601,"(1798, 3, 2)",White,Exit
83.3127835689601,2,White,Entry
83.3127835689601,"(1471, 280, 2)",Peach,Exit
83.3127835689601,2,Peach,Entry
83.34606874018222,"(920, 4, 1)",Red,Exit
83.34606874018222,2,Red,Entry
83.34606874018222,"(925, 915, 3)",Green,Exit
83.34606874018222,3,Green,Entry
83.34606874018222,"(1021, 271, 2)",Blue,Exit
83.34606874018222,2,Blue,Entry
83.34606874018222,"(1521, 789, 4)",Yellow,Exit
83.34606874018222,4,Yellow,Entry
83.34606874018222,"(928, 891, 3)",Cyan,Exit
83.34606874018222,3,Cyan,Entry
83.34606874018222,"(1798, 3, 2)",White,Exit
83.34606874018222,2,White,Entry
83.34606874018222,"(1472, 280, 2)",Peach,Exit
83.34606874018222,2,Peach,Entry
83.37935391140434,"(1220, 4, 2)",Red,Exit
83.37935391140434,2,Red,Entry
83.37935391140434,"(928, 899, 3)",Green,Exit
83.37935391140434,3,Green,Entry
83.37935391140434,"(1021, 271, 2)",Blue,Exit
83.37935391140434,2,Blue,Entry
83.37935391140434,"(1521, 790, 4)",Yellow,Exit
83.37935391140434,4,Yellow,Entry
83.37935391140434,"(926, 897, 3)",Cyan,Exit
83.37935391140434,3,Cyan,Entry
83.37935391140434,"(1798, 4, 2)",White,Exit
83.37935391140434,2,White,Entry
83.37935391140434,"(1471, 283, 2)",Peach,Exit
83.37935391140434,2,Peach,Entry
83.41263908262646,"(1322, 3, 2)",Red,Exit
83.41263908262646,2,Red,Entry
83.41263908262646,"(927, 898, 3)",Green,Exit
83.41263908262646,3,Green,Entry
83.41263908262646,"(1021, 271, 2)",Blue,Exit
83.41263908262646,2,Blue,Entry
83.41263908262646,"(1521, 789, 4)",Yellow,Exit
83.41263908262646,4,Yellow,Entry
83.41263908262646,"(925, 898, 3)",Cyan,Exit
83.41263908262646,3,Cyan,Entry
83.41263908262646,"(1798, 4, 2)",White,Exit
83.41263908262646,2,White,Entry
83.41263908262646,"(1472, 283, 2)",Peach,Exit
83.41263908262646,2,Peach,Entry
83.44592425384857,"(1322, 3, 2)",Red,Exit
83.44592425384857,2,Red,Entry
83.44592425384857,"(927, 897, 3)",Green,Exit
83.44592425384857,3,Green,Entry
83.44592425384857,"(1021, 271, 2)",Blue,Exit
83.44592425384857,2,Blue,Entry
83.44592425384857,"(1520, 789, 4)",Yellow,Exit
83.44592425384857,4,Yellow,Entry
83.44592425384857,"(927, 897, 3)",Cyan,Exit
83.44592425384857,3,Cyan,Entry
83.44592425384857,"(1798, 4, 2)",White,Exit
83.44592425384857,2,White,Entry
83.44592425384857,"(1465, 316, 2)",Peach,Exit
83.44592425384857,2,Peach,Entry
83.47920942507069,"(1332, 3, 2)",Red,Exit
83.47920942507069,2,Red,Entry
83.47920942507069,"(927, 897, 3)",Green,Exit
83.47920942507069,3,Green,Entry
83.47920942507069,"(1021, 271, 2)",Blue,Exit
83.47920942507069,2,Blue,Entry
83.47920942507069,"(1521, 789, 4)",Yellow,Exit
83.47920942507069,4,Yellow,Entry
83.47920942507069,"(928, 897, 3)",Cyan,Exit
83.47920942507069,3,Cyan,Entry
83.47920942507069,"(1797, 4, 2)",White,Exit
83.47920942507069,2,White,Entry
83.47920942507069,"(1464, 316, 2)",Peach,Exit
83.47920942507069,2,Peach,Entry
83.51249459629281,"(1205, 7, 2)",Red,Exit
83.51249459629281,2,Red,Entry
83.51249459629281,"(925, 917, 3)",Green,Exit
83.51249459629281,3,Green,Entry
83.51249459629281,"(1021, 271, 2)",Blue,Exit
83.51249459629281,2,Blue,Entry
83.51249459629281,"(1521, 789, 4)",Yellow,Exit
83.51249459629281,4,Yellow,Entry
83.51249459629281,"(931, 897, 3)",Cyan,Exit
83.51249459629281,3,Cyan,Entry
83.51249459629281,"(1798, 3, 2)",White,Exit
83.51249459629281,2,White,Entry
83.51249459629281,"(1464, 316, 2)",Peach,Exit
83.51249459629281,2,Peach,Entry
83.54577976751493,"(1323, 3, 2)",Red,Exit
83.54577976751493,2,Red,Entry
83.54577976751493,"(928, 896, 3)",Green,Exit
83.54577976751493,3,Green,Entry
83.54577976751493,"(1021, 271, 2)",Blue,Exit
83.54577976751493,2,Blue,Entry
83.54577976751493,"(1521, 789, 4)",Yellow,Exit
83.54577976751493,4,Yellow,Entry
83.54577976751493,"(927, 900, 3)",Cyan,Exit
83.54577976751493,3,Cyan,Entry
83.54577976751493,"(1798, 3, 2)",White,Exit
83.54577976751493,2,White,Entry
83.54577976751493,"(1472, 283, 2)",Peach,Exit
83.54577976751493,2,Peach,Entry
83.57906493873705,"(1178, 4, 2)",Red,Exit
83.57906493873705,2,Red,Entry
83.57906493873705,"(927, 896, 3)",Green,Exit
83.57906493873705,3,Green,Entry
83.57906493873705,"(1021, 271, 2)",Blue,Exit
83.57906493873705,2,Blue,Entry
83.57906493873705,"(1521, 789, 4)",Yellow,Exit
83.57906493873705,4,Yellow,Entry
83.57906493873705,"(927, 897, 3)",Cyan,Exit
83.57906493873705,3,Cyan,Entry
83.57906493873705,"(1798, 4, 2)",White,Exit
83.57906493873705,2,White,Entry
83.57906493873705,"(1465, 315, 2)",Peach,Exit
83.57906493873705,2,Peach,Entry
83.61235010995917,"(1327, 3, 2)",Red,Exit
83.61235010995917,2,Red,Entry
83.61235010995917,"(928, 899, 3)",Green,Exit
83.61235010995917,3,Green,Entry
83.61235010995917,"(1021, 271, 2)",Blue,Exit
83.61235010995917,2,Blue,Entry
83.61235010995917,"(1521, 790, 4)",Yellow,Exit
83.61235010995917,4,Yellow,Entry
83.61235010995917,"(927, 893, 3)",Cyan,Exit
83.61235010995917,3,Cyan,Entry
83.61235010995917,"(1798, 3, 2)",White,Exit
83.61235010995917,2,White,Entry
83.61235010995917,"(1465, 315, 2)",Peach,Exit
83.61235010995917,2,Peach,Entry
83.64563528118128,"(1774, 5, 2)",Red,Exit
83.64563528118128,1,Red,Entry
83.64563528118128,"(925, 915, 3)",Green,Exit
83.64563528118128,3,Green,Entry
83.64563528118128,"(1022, 270, 2)",Blue,Exit
83.64563528118128,2,Blue,Entry
83.64563528118128,"(1521, 790, 4)",Yellow,Exit
83.64563528118128,4,Yellow,Entry
83.64563528118128,"(928, 900, 3)",Cyan,Exit
83.64563528118128,3,Cyan,Entry
83.64563528118128,"(1798, 4, 2)",White,Exit
83.64563528118128,2,White,Entry
83.64563528118128,"(1472, 281, 2)",Peach,Exit
83.64563528118128,2,Peach,Entry
83.6789204524034,"(773, 9, 1)",Red,Exit
83.6789204524034,2,Red,Entry
83.6789204524034,"(925, 916, 3)",Green,Exit
83.6789204524034,3,Green,Entry
83.6789204524034,"(1022, 271, 2)",Blue,Exit
83.6789204524034,2,Blue,Entry
83.6789204524034,"(1521, 789, 4)",Yellow,Exit
83.6789204524034,4,Yellow,Entry
83.6789204524034,"(922, 900, 3)",Cyan,Exit
83.6789204524034,3,Cyan,Entry
83.6789204524034,"(1850, 3, 2)",White,Exit
83.6789204524034,2,White,Entry
83.6789204524034,"(1472, 282, 2)",Peach,Exit
83.6789204524034,2,Peach,Entry
83.71220562362552,"(1329, 3, 2)",Red,Exit
83.71220562362552,2,Red,Entry
83.71220562362552,"(925, 914, 3)",Green,Exit
83.71220562362552,3,Green,Entry
83.71220562362552,"(1021, 270, 2)",Blue,Exit
83.71220562362552,2,Blue,Entry
83.71220562362552,"(1521, 789, 4)",Yellow,Exit
83.71220562362552,4,Yellow,Entry
83.71220562362552,"(925, 895, 3)",Cyan,Exit
83.71220562362552,3,Cyan,Entry
83.71220562362552,"(1798, 3, 2)",White,Exit
83.71220562362552,2,White,Entry
83.71220562362552,"(1465, 312, 2)",Peach,Exit
83.71220562362552,2,Peach,Entry
83.74549079484763,"(1242, 4, 2)",Red,Exit
83.74549079484763,2,Red,Entry
83.74549079484763,"(925, 916, 3)",Green,Exit
83.74549079484763,3,Green,Entry
83.74549079484763,"(1022, 270, 2)",Blue,Exit
83.74549079484763,2,Blue,Entry
83.74549079484763,"(1521, 789, 4)",Yellow,Exit
83.74549079484763,4,Yellow,Entry
83.74549079484763,"(928, 897, 3)",Cyan,Exit
83.74549079484763,3,Cyan,Entry
83.74549079484763,"(1798, 3, 2)",White,Exit
83.74549079484763,2,White,Entry
83.74549079484763,"(1465, 312, 2)",Peach,Exit
83.74549079484763,2,Peach,Entry
83.77877596606974,"(1777, 8, 2)",Red,Exit
83.77877596606974,2,Red,Entry
83.77877596606974,"(925, 915, 3)",Green,Exit
83.77877596606974,3,Green,Entry
83.77877596606974,"(1022, 270, 2)",Blue,Exit
83.77877596606974,2,Blue,Entry
83.77877596606974,"(1521, 789, 4)",Yellow,Exit
83.77877596606974,4,Yellow,Entry
83.77877596606974,"(930, 892, 3)",Cyan,Exit
83.77877596606974,3,Cyan,Entry
83.77877596606974,"(1798, 4, 2)",White,Exit
83.77877596606974,2,White,Entry
83.77877596606974,"(1472, 281, 2)",Peach,Exit
83.77877596606974,2,Peach,Entry
83.81206113729186,"(1274, 4, 2)",Red,Exit
83.81206113729186,2,Red,Entry
83.81206113729186,"(924, 916, 3)",Green,Exit
83.81206113729186,3,Green,Entry
83.81206113729186,"(1022, 270, 2)",Blue,Exit
83.81206113729186,2,Blue,Entry
83.81206113729186,"(1521, 789, 4)",Yellow,Exit
83.81206113729186,4,Yellow,Entry
83.81206113729186,"(930, 897, 3)",Cyan,Exit
83.81206113729186,3,Cyan,Entry
83.81206113729186,"(1798, 4, 2)",White,Exit
83.81206113729186,2,White,Entry
83.81206113729186,"(1471, 281, 2)",Peach,Exit
83.81206113729186,2,Peach,Entry
83.84534630851398,"(1307, 2, 2)",Red,Exit
83.84534630851398,2,Red,Entry
83.84534630851398,"(924, 916, 3)",Green,Exit
83.84534630851398,3,Green,Entry
83.84534630851398,"(1021, 270, 2)",Blue,Exit
83.84534630851398,2,Blue,Entry
83.84534630851398,"(1521, 789, 4)",Yellow,Exit
83.84534630851398,4,Yellow,Entry
83.84534630851398,"(930, 897, 3)",Cyan,Exit
83.84534630851398,3,Cyan,Entry
83.84534630851398,"(1798, 4, 2)",White,Exit
83.84534630851398,2,White,Entry
83.84534630851398,"(1472, 282, 2)",Peach,Exit
83.84534630851398,2,Peach,Entry
83.8786314797361,"(1306, 2, 2)",Red,Exit
83.8786314797361,2,Red,Entry
83.8786314797361,"(927, 897, 3)",Green,Exit
83.8786314797361,3,Green,Entry
83.8786314797361,"(1021, 270, 2)",Blue,Exit
83.8786314797361,2,Blue,Entry
83.8786314797361,"(1521, 790, 4)",Yellow,Exit
83.8786314797361,4,Yellow,Entry
83.8786314797361,"(929, 898, 3)",Cyan,Exit
83.8786314797361,3,Cyan,Entry
83.8786314797361,"(1798, 4, 2)",White,Exit
83.8786314797361,2,White,Entry
83.8786314797361,"(1471, 282, 2)",Peach,Exit
83.8786314797361,2,Peach,Entry
83.91191665095822,"(1120, 6, 2)",Red,Exit
83.91191665095822,2,Red,Entry
83.91191665095822,"(928, 900, 3)",Green,Exit
83.91191665095822,3,Green,Entry
83.91191665095822,"(1021, 270, 2)",Blue,Exit
83.91191665095822,2,Blue,Entry
83.91191665095822,"(1519, 788, 4)",Yellow,Exit
83.91191665095822,4,Yellow,Entry
83.91191665095822,"(925, 898, 3)",Cyan,Exit
83.91191665095822,3,Cyan,Entry
83.91191665095822,"(1798, 4, 2)",White,Exit
83.91191665095822,2,White,Entry
83.91191665095822,"(1471, 281, 2)",Peach,Exit
83.91191665095822,2,Peach,Entry
83.94520182218034,"(1123, 6, 2)",Red,Exit
83.94520182218034,2,Red,Entry
83.94520182218034,"(924, 916, 3)",Green,Exit
83.94520182218034,3,Green,Entry
83.94520182218034,"(1021, 270, 2)",Blue,Exit
83.94520182218034,2,Blue,Entry
83.94520182218034,"(1520, 789, 4)",Yellow,Exit
83.94520182218034,4,Yellow,Entry
83.94520182218034,"(927, 898, 3)",Cyan,Exit
83.94520182218034,3,Cyan,Entry
83.94520182218034,"(1798, 4, 2)",White,Exit
83.94520182218034,2,White,Entry
83.94520182218034,"(1470, 281, 2)",Peach,Exit
83.94520182218034,2,Peach,Entry
83.97848699340246,"(1134, 4, 2)",Red,Exit
83.97848699340246,2,Red,Entry
83.97848699340246,"(928, 899, 3)",Green,Exit
83.97848699340246,3,Green,Entry
83.97848699340246,"(1021, 270, 2)",Blue,Exit
83.97848699340246,2,Blue,Entry
83.97848699340246,"(1520, 789, 4)",Yellow,Exit
83.97848699340246,4,Yellow,Entry
83.97848699340246,"(1449, 1072, 4)",Orange,Exit
83.97848699340246,4,Orange,Entry
83.97848699340246,"(926, 899, 3)",Cyan,Exit
83.97848699340246,3,Cyan,Entry
83.97848699340246,"(1798, 4, 2)",White,Exit
83.97848699340246,2,White,Entry
83.97848699340246,"(1471, 281, 2)",Peach,Exit
83.97848699340246,2,Peach,Entry
84.01177216462457,"(1131, 6, 2)",Red,Exit
84.01177216462457,1,Red,Entry
84.01177216462457,"(927, 897, 3)",Green,Exit
84.01177216462457,3,Green,Entry
84.01177216462457,"(1021, 270, 2)",Blue,Exit
84.01177216462457,2,Blue,Entry
84.01177216462457,"(1520, 789, 4)",Yellow,Exit
84.01177216462457,4,Yellow,Entry
84.01177216462457,"(1808, 1060, 4)",Orange,Exit
84.01177216462457,4,Orange,Entry
84.01177216462457,"(926, 897, 3)",Cyan,Exit
